zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5,n_d1_bagels,n_d2_bagels,n_d3_bagels,n_d4_bagels,n_d1_gourmet,n_d2_gourmet,n_d3_gourmet,n_d4_gourmet,n_d1_french,n_d2_french,n_d3_french,n_d4_french,n_d1_breweries,n_d2_breweries,n_d3_breweries,n_d4_breweries,n_d1_steak,n_d2_steak,n_d3_steak,n_d4_steak,n_d1_grocery,n_d2_grocery,n_d3_grocery,n_d4_grocery,n_d1_wine_bars,n_d2_wine_bars,n_d3_wine_bars,n_d4_wine_bars,n_d1_burgers,n_d2_burgers,n_d3_burgers,n_d4_burgers,n_d1_sushi,n_d2_sushi,n_d3_sushi,n_d4_sushi,n_d1_coffee,n_d2_coffee,n_d3_coffee,n_d4_coffee,n_s1_bagels,n_s1plus_bagels,n_s2_bagels,n_s2plus_bagels,n_s3_bagels,n_s3plus_bagels,n_s4_bagels,n_s4plus_bagels,n_s5_bagels,n_s1_gourmet,n_s1plus_gourmet,n_s2_gourmet,n_s2plus_gourmet,n_s3_gourmet,n_s3plus_gourmet,n_s4_gourmet,n_s4plus_gourmet,n_s5_gourmet,n_s1_french,n_s1plus_french,n_s2_french,n_s2plus_french,n_s3_french,n_s3plus_french,n_s4_french,n_s4plus_french,n_s5_french,n_s1_breweries,n_s1plus_breweries,n_s2_breweries,n_s2plus_breweries,n_s3_breweries,n_s3plus_breweries,n_s4_breweries,n_s4plus_breweries,n_s5_breweries,n_s1_steak,n_s1plus_steak,n_s2_steak,n_s2plus_steak,n_s3_steak,n_s3plus_steak,n_s4_steak,n_s4plus_steak,n_s5_steak,n_s1_grocery,n_s1plus_grocery,n_s2_grocery,n_s2plus_grocery,n_s3_grocery,n_s3plus_grocery,n_s4_grocery,n_s4plus_grocery,n_s5_grocery,n_s1_wine_bars,n_s1plus_wine_bars,n_s2_wine_bars,n_s2plus_wine_bars,n_s3_wine_bars,n_s3plus_wine_bars,n_s4_wine_bars,n_s4plus_wine_bars,n_s5_wine_bars,n_s1_burgers,n_s1plus_burgers,n_s2_burgers,n_s2plus_burgers,n_s3_burgers,n_s3plus_burgers,n_s4_burgers,n_s4plus_burgers,n_s5_burgers,n_s1_sushi,n_s1plus_sushi,n_s2_sushi,n_s2plus_sushi,n_s3_sushi,n_s3plus_sushi,n_s4_sushi,n_s4plus_sushi,n_s5_sushi,n_s1_coffee,n_s1plus_coffee,n_s2_coffee,n_s2plus_coffee,n_s3_coffee,n_s3plus_coffee,n_s4_coffee,n_s4plus_coffee,n_s5_coffee,average_agi,p_ge_d2,p_ge_d3,score_d,score_avg_d,p_ge_s2,p_ge_s2plus,p_ge_s3,p_ge_s3plus,p_ge_s4,p_ge_s4plus,score_s,score_avg_s,score_d_categories,n_breweries,p_breweries,p_ge_d2_breweries,p_ge_d3_breweries,score_d_breweries,n_burgers,p_burgers,p_ge_d2_burgers,p_ge_d3_burgers,score_d_burgers,n_grocery,p_grocery,p_ge_d2_grocery,p_ge_d3_grocery,score_d_grocery,n_sushi,p_sushi,p_ge_d2_sushi,p_ge_d3_sushi,score_d_sushi,n_coffee,p_coffee,p_ge_d2_coffee,p_ge_d3_coffee,score_d_coffee,n_bagels,p_bagels,p_ge_d2_bagels,p_ge_d3_bagels,score_d_bagels,n_wine_bars,p_wine_bars,p_ge_d2_wine_bars,p_ge_d3_wine_bars,score_d_wine_bars,n_steak,p_steak,p_ge_d2_steak,p_ge_d3_steak,score_d_steak,n_french,p_french,p_ge_d2_french,p_ge_d3_french,score_d_french,n_gourmet,p_gourmet,p_ge_d2_gourmet,p_ge_d3_gourmet,score_d_gourmet,score_s_categories,n_s_breweries,p_s_breweries,p_ge_s2_breweries,p_ge_s2plus_breweries,p_ge_s3_breweries,p_ge_s3plus_breweries,p_ge_s4_breweries,p_ge_s4plus_breweries,p_ge_s5_breweries,score_s_breweries,n_s_burgers,p_s_burgers,p_ge_s2_burgers,p_ge_s2plus_burgers,p_ge_s3_burgers,p_ge_s3plus_burgers,p_ge_s4_burgers,p_ge_s4plus_burgers,p_ge_s5_burgers,score_s_burgers,n_s_grocery,p_s_grocery,p_ge_s2_grocery,p_ge_s2plus_grocery,p_ge_s3_grocery,p_ge_s3plus_grocery,p_ge_s4_grocery,p_ge_s4plus_grocery,p_ge_s5_grocery,score_s_grocery,n_s_sushi,p_s_sushi,p_ge_s2_sushi,p_ge_s2plus_sushi,p_ge_s3_sushi,p_ge_s3plus_sushi,p_ge_s4_sushi,p_ge_s4plus_sushi,p_ge_s5_sushi,score_s_sushi,n_s_coffee,p_s_coffee,p_ge_s2_coffee,p_ge_s2plus_coffee,p_ge_s3_coffee,p_ge_s3plus_coffee,p_ge_s4_coffee,p_ge_s4plus_coffee,p_ge_s5_coffee,score_s_coffee,n_s_bagels,p_s_bagels,p_ge_s2_bagels,p_ge_s2plus_bagels,p_ge_s3_bagels,p_ge_s3plus_bagels,p_ge_s4_bagels,p_ge_s4plus_bagels,p_ge_s5_bagels,score_s_bagels,n_s_wine_bars,p_s_wine_bars,p_ge_s2_wine_bars,p_ge_s2plus_wine_bars,p_ge_s3_wine_bars,p_ge_s3plus_wine_bars,p_ge_s4_wine_bars,p_ge_s4plus_wine_bars,p_ge_s5_wine_bars,score_s_wine_bars,n_s_steak,p_s_steak,p_ge_s2_steak,p_ge_s2plus_steak,p_ge_s3_steak,p_ge_s3plus_steak,p_ge_s4_steak,p_ge_s4plus_steak,p_ge_s5_steak,score_s_steak,n_s_french,p_s_french,p_ge_s2_french,p_ge_s2plus_french,p_ge_s3_french,p_ge_s3plus_french,p_ge_s4_french,p_ge_s4plus_french,p_ge_s5_french,score_s_french,n_s_gourmet,p_s_gourmet,p_ge_s2_gourmet,p_ge_s2plus_gourmet,p_ge_s3_gourmet,p_ge_s3plus_gourmet,p_ge_s4_gourmet,p_ge_s4plus_gourmet,p_ge_s5_gourmet,score_s_gourmet
54501,43,20,22,1,0,661,1,0,9,3,40,61,327,176,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,51269,0.53,0.02,67,1.56,1.0,0.98,0.98,0.92,0.83,0.33,2680.0,4.05,22,0,0.0,0.0,0.0,0,7,0.16,0.14,0.0,8,2,0.05,1.0,0.5,5,0,0.0,0.0,0.0,0,5,0.12,0.4,0.0,7,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.02,1.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.01,1.0,1.0,0.86,0.86,0.57,0.29,0,27.0,2,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.01,1.0,0.8,0.8,0.8,0.4,0.4,0,18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54521,35,11,23,0,1,886,0,0,5,53,74,216,370,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58433,0.69,0.03,61,1.74,1.0,0.99,0.93,0.85,0.61,0.19,3356.5,3.79,16,0,0.0,0.0,0.0,0,4,0.11,0.75,0.0,7,1,0.03,1.0,0.0,2,0,0.0,0.0,0.0,0,1,0.03,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0.03,1.0,0.0,2,1,0.03,1.0,1.0,4,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,1.0,1.0,1.0,0.75,0.25,0.0,0,14.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54564,99,34,58,5,2,2295,0,0,16,50,231,962,561,445,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,1,0,0,8,1,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,2,42308,0.66,0.07,173,1.75,1.0,0.99,0.97,0.87,0.45,0.21,8613.5,3.75,45,1,0.01,1.0,0.0,2,9,0.09,0.11,0.0,10,1,0.01,0.0,0.0,1,1,0.01,1.0,0.0,2,8,0.08,0.5,0.12,13,0,0.0,0.0,0.0,0,1,0.01,1.0,0.0,2,6,0.06,1.0,0.5,15,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,108.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5,9,0.0,1.0,1.0,0.78,0.67,0.67,0.56,0,34.5,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,8,0.0,1.0,1.0,0.88,0.88,0.88,0.62,0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,6,0.0,1.0,1.0,1.0,1.0,0.5,0.33,0,23.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54621,63,36,25,2,0,879,11,0,0,105,35,120,278,295,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,4,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,56641,0.43,0.03,92,1.46,0.99,0.99,0.87,0.83,0.69,0.38,3413.0,3.88,26,0,0.0,0.0,0.0,0,5,0.08,0.2,0.0,6,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,6,0.1,0.33,0.0,8,0,0.0,0.0,0.0,0,3,0.05,0.67,0.33,6,2,0.03,0.5,0.0,3,1,0.02,1.0,1.0,3,0,0.0,0.0,0.0,0,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.01,1.0,1.0,0.4,0.4,0.2,0.0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.01,1.0,1.0,0.83,0.83,0.67,0.5,0,24.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,1.0,1.0,1.0,0.67,0.67,0.33,0,11.5,2,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0,7.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54701,168,94,69,5,0,4145,5,49,75,180,619,656,1778,763,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,1,1,0,10,9,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,4,4,3,3,3,0,0,0,0,0,0,3,0,0,0,1,0,0,4,2,4,5,2,1,68185,0.44,0.03,247,1.47,0.99,0.97,0.93,0.78,0.62,0.19,15477.0,3.73,76,1,0.01,1.0,0.0,2,19,0.11,0.47,0.0,28,1,0.01,1.0,0.0,2,3,0.02,1.0,0.0,6,19,0.11,0.16,0.0,22,0,0.0,0.0,0.0,0,2,0.01,1.0,0.5,5,5,0.03,1.0,0.2,11,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,170.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,5.0,19,0.0,0.89,0.89,0.68,0.47,0.32,0.16,0,60.5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10.5,19,0.0,0.95,0.95,0.74,0.63,0.42,0.16,0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0,7.5,5,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54720,155,88,63,4,0,4001,4,49,74,135,589,602,1769,759,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,1,1,0,9,8,0,0,0,3,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3,4,2,3,3,0,0,0,0,0,0,3,0,0,0,1,0,0,2,2,3,5,2,1,60360,0.43,0.03,226,1.46,0.99,0.97,0.93,0.79,0.64,0.19,15028.5,3.76,69,1,0.01,1.0,0.0,2,17,0.11,0.47,0.0,25,1,0.01,1.0,0.0,2,3,0.02,1.0,0.0,6,16,0.1,0.12,0.0,18,0,0.0,0.0,0.0,0,2,0.01,1.0,0.5,5,5,0.03,1.0,0.2,11,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,155.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,5.0,17,0.0,0.88,0.88,0.71,0.47,0.35,0.18,0,54.5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10.5,16,0.0,0.94,0.94,0.81,0.69,0.5,0.19,0,56.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0,7.5,5,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54751,47,29,16,2,0,690,6,3,0,69,58,81,338,131,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,53781,0.38,0.04,67,1.43,0.99,0.99,0.89,0.8,0.69,0.2,2602.0,3.77,25,1,0.02,1.0,0.0,2,5,0.11,0.2,0.0,6,1,0.02,0.0,0.0,1,0,0.0,0.0,0.0,0,6,0.13,0.17,0.17,8,1,0.02,1.0,1.0,3,1,0.02,1.0,0.0,2,1,0.02,1.0,1.0,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,57.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,5,0.01,0.6,0.6,0.6,0.4,0.0,0.0,0,12.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.01,1.0,1.0,1.0,1.0,0.5,0.33,0,23.5,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,5.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54822,29,13,16,0,0,390,0,2,16,27,11,113,158,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,54077,0.55,0.0,45,1.55,0.99,0.95,0.88,0.86,0.57,0.16,1456.5,3.73,16,0,0.0,0.0,0.0,0,6,0.21,0.67,0.0,10,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.1,0.33,0.0,4,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.03,1.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.02,1.0,0.83,0.67,0.5,0.33,0.33,0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.01,1.0,1.0,0.67,0.67,0.67,0.67,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54901,202,100,94,5,3,4332,16,26,139,195,439,1192,1413,869,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,3,0,0,14,10,0,0,0,2,0,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,2,2,5,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,2,5,1,45989,0.5,0.04,315,1.56,0.99,0.96,0.91,0.81,0.54,0.21,16087.0,3.71,72,1,0.0,0.0,0.0,1,24,0.12,0.42,0.0,34,0,0.0,0.0,0.0,0,2,0.01,1.0,0.0,4,12,0.06,0.17,0.0,14,1,0.0,0.0,0.0,1,3,0.01,1.0,0.0,6,6,0.03,0.83,0.17,12,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,169.5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.0,24,0.01,0.96,0.71,0.62,0.54,0.33,0.17,0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0,7.5,12,0.0,1.0,1.0,0.92,0.83,0.67,0.5,0,48.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,0.0,1.0,1.0,1.0,1.0,0.67,0.33,0,12.0,6,0.0,1.0,1.0,1.0,0.83,0.5,0.0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54915,412,185,212,13,2,10728,54,86,103,669,1169,1912,3684,2945,106,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,3,0,0,1,0,0,0,3,0,0,24,13,0,0,0,8,0,0,25,9,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,7,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,3,3,4,7,4,10,3,0,0,0,0,1,1,1,5,0,0,1,1,1,5,3,3,6,13,2,63515,0.55,0.04,656,1.59,0.99,0.98,0.91,0.81,0.63,0.28,40779.0,3.8,155,1,0.0,1.0,0.0,2,37,0.09,0.35,0.0,50,1,0.0,1.0,0.0,2,8,0.02,1.0,0.0,16,35,0.08,0.29,0.03,46,4,0.01,0.0,0.0,4,3,0.01,1.0,0.0,6,13,0.03,1.0,0.23,29,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,347.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4.0,37,0.0,0.84,0.76,0.65,0.46,0.35,0.08,0,112.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,8,0.0,1.0,1.0,0.88,0.75,0.62,0.0,0,29.0,35,0.0,0.94,0.91,0.77,0.69,0.6,0.43,0,129.0,4,0.0,0.75,0.5,0.5,0.5,0.5,0.25,0,11.5,3,0.0,1.0,1.0,1.0,1.0,0.67,0.33,0,12.0,13,0.0,1.0,1.0,0.77,0.77,0.23,0.15,0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54937,80,38,40,2,0,1472,9,2,1,95,168,321,500,333,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,2,0,11,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2,4,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,71914,0.52,0.02,124,1.55,0.99,0.99,0.93,0.81,0.6,0.26,5592.5,3.8,54,0,0.0,0.0,0.0,0,17,0.21,0.35,0.0,23,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,8,0.1,0.5,0.0,12,1,0.01,0.0,0.0,1,3,0.04,0.67,0.67,7,5,0.06,1.0,0.2,11,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,122.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,0.01,0.94,0.94,0.82,0.71,0.47,0.18,0,59.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.01,0.88,0.88,0.75,0.62,0.5,0.38,0,28.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4.5,3,0.0,1.0,1.0,1.0,0.67,0.67,0.33,0,12.0,5,0.0,1.0,1.0,0.8,0.8,0.6,0.0,0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
54944,68,28,39,1,0,1855,7,11,13,173,166,268,336,871,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,77555,0.59,0.01,109,1.6,0.99,0.98,0.89,0.8,0.66,0.47,7231.5,3.9,26,0,0.0,0.0,0.0,0,7,0.1,0.43,0.0,10,0,0.0,0.0,0.0,0,1,0.01,1.0,0.0,2,6,0.09,0.83,0.17,12,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.01,1.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,0.86,0.86,0.86,0.57,0.29,0.0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,6,0.0,1.0,1.0,1.0,0.5,0.33,0.33,0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
